Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Nitro lookbook id (product.metafields.nitro_lookbook.lookbook_product),Hide from Search (product.metafields.seo.hidden),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
hoodie-pod-us-form,,,,,,,,,mint,,,xl,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Mint_Green.png?v=1734195224,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,mint,,,xxl,,,,,,400.0,,0,continue,manual,17.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Mint_Green.png?v=1734195224,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,mint,,,xxxl,,,,,,400.0,,0,continue,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Mint_Green.png?v=1734195224,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,mint,,,4xl,,,,,,400.0,,0,continue,manual,22.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Mint_Green.png?v=1734195224,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,light-pink,,,s,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Light_Pink_94440df5-f278-4254-8da7-94507062bcd6.png?v=1734598087,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,light-pink,,,m,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Light_Pink_94440df5-f278-4254-8da7-94507062bcd6.png?v=1734598087,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,light-pink,,,l,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Light_Pink_94440df5-f278-4254-8da7-94507062bcd6.png?v=1734598087,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,light-pink,,,xl,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Light_Pink_94440df5-f278-4254-8da7-94507062bcd6.png?v=1734598087,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,light-pink,,,xxl,,,,,,400.0,,0,continue,manual,17.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Light_Pink_94440df5-f278-4254-8da7-94507062bcd6.png?v=1734598087,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,light-pink,,,xxxl,,,,,,400.0,,0,continue,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Light_Pink_94440df5-f278-4254-8da7-94507062bcd6.png?v=1734598087,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,light-pink,,,4xl,,,,,,400.0,,0,continue,manual,22.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Light_Pink_94440df5-f278-4254-8da7-94507062bcd6.png?v=1734598087,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,navy,,,s,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_c6023846-227e-4268-8ef6-ebf789442b92.png?v=1734599318,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,navy,,,m,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_c6023846-227e-4268-8ef6-ebf789442b92.png?v=1734599318,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,navy,,,l,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_c6023846-227e-4268-8ef6-ebf789442b92.png?v=1734599318,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,navy,,,xl,,,,,,400.0,,0,continue,manual,15.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_c6023846-227e-4268-8ef6-ebf789442b92.png?v=1734599318,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,navy,,,xxl,,,,,,400.0,,0,continue,manual,17.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_c6023846-227e-4268-8ef6-ebf789442b92.png?v=1734599318,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,navy,,,xxxl,,,,,,400.0,,0,continue,manual,20.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_c6023846-227e-4268-8ef6-ebf789442b92.png?v=1734599318,kg,,,,,,,,,,,,
hoodie-pod-us-form,,,,,,,,,navy,,,4xl,,,,,,400.0,,0,continue,manual,22.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_c6023846-227e-4268-8ef6-ebf789442b92.png?v=1734599318,kg,,,,,,,,,,,,
store-credit,Store Credit,<p>Buy store credit</p>,Eco Print,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards > Gaming Cards,"","",true,Title,Default Title,,,,,,,,"",0.0,,-14,deny,manual,100.00,,false,false,"",,,,false,,,,,,,,,,,,,,,'1,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
sweatshirts-comfort-colors®-1566-embroidery,Sweatshirts Comfort Colors® 1566 - Embroidery,"<ul>
<li>Comfort Colors styles are garment dyed for that lived in feel and almost no shrinkage at home</li>
<li>3-end cotton face fleece made with 100% cotton threads</li>
<li>1x1 rib collar, cuffs and waistband</li>
<li>Rolled forward shoulders</li>
<li>Back neck patch for easy customization</li>
<li>Signature twill label and back neck twill tape</li>
<li>Relaxed fit, side seamed body</li>
<li>Proud member of the U.S. Cotton Trust Protocol</li>
<li>Made with OEKO-TEX certified low-impact dyes</li>
<li>Our clean pigment dye colors are salt free</li>
</ul>",Eco Print,Apparel & Accessories > Clothing > Clothing Tops > Sweatshirts,"","",true,Color,blue-jean,product.metafields.shopify.color-pattern,Size,s,product.metafields.shopify.size,,,,CC1566,500.0,shopify,0,deny,manual,17.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/sw001.jpg?v=1733375752,1,"",false,,,,,,,,,,,,,,,,adults,,blue-jean; white; blue-spruce; chambray-1; butter; chalky-mint; crimson; denim-1; flo-blue; true-navy-1; terracotta; orchid; pepper,cotton,crew,s; m; l; xl; xxl; xxxl,,unisex,long,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/1566-03P-alt1__80142.1733343219.1280.1280.webp?v=1733377355,kg,,,true,,,true,,,true,,,active
